"sensanaly","ID","scenario","region","soiltype","initdenres_collapsed","year","crop","ww_yield_mean","ww_yield_sd","ww_yield_se","ww_yield_n","ww_yield_ci_l","ww_yield_ci_u","prod_cost_mean","prod_cost_sd","prod_cost_se","prod_cost_n","prod_cost_ci_l","prod_cost_ci_u"
"upper","CWW_c_h_LD-LR_4","CWW","central","heavy","LD-LR",4,"winterwheat",6.49042028307405,0.81127618326269,0.0943089406733857,74,6.30557475935421,6.67526580679389,-0.230017872881991,0.666101466697605,0.0774327226673914,74,-0.381786009310078,-0.0782497364539038
"upper","CWW_c_h_LD-LR_5","CWW","central","heavy","LD-LR",5,"winterwheat",6.38516815632887,0.909263025401295,0.105699679699962,74,6.17799678411694,6.59233952854079,-0.656843426455731,0.704254633344308,0.08186793820067,74,-0.817304585329044,-0.496382267582418
"upper","CWW_c_h_LD-LR_6","CWW","central","heavy","LD-LR",6,"winterwheat",6.1929443096868,0.929121715391682,0.10800820551989,74,5.98124822686782,6.40464039250579,6.1929443096868,0.929121715391682,0.10800820551989,74,5.98124822686782,6.40464039250579
"lower","CWW_c_m_LD-LR_1","CWW","central","medium","LD-LR",1,"winterwheat",7.94,0,0,74,7.94,7.94,0,0,0,74,0,0
"lower","CWW_c_m_LD-LR_2","CWW","central","medium","LD-LR",2,"winterwheat",7.13008858516958,0.0150437565415846,0.0017488011757961,74,7.12666093486502,7.13351623547415,0.0171755653652145,0.0203120807337239,0.00236123142326923,74,0.0125475517756068,0.0218035789548222
"lower","CWW_c_m_LD-LR_3","CWW","central","medium","LD-LR",3,"winterwheat",7.03548855495776,0.032818505866989,0.00381507381413765,74,7.02801101028205,7.04296609963347,7.03548855495776,0.032818505866989,0.00381507381413765,74,7.02801101028205,7.04296609963347
"lower","CWW_c_m_LD-LR_4","CWW","central","medium","LD-LR",4,"winterwheat",6.70774501855063,0.0477616539222858,0.0055521794909652,74,6.69686274674834,6.71862729035292,-1.1429268110449,0.0454442297440037,0.00528278440227207,74,-1.15328106847335,-1.13257255361645
"lower","CWW_c_m_LD-LR_5","CWW","central","medium","LD-LR",5,"winterwheat",6.70116699235706,0.0576946519737254,0.00670686706009202,74,6.68802153291928,6.71431245179484,-0.0365208825720782,0.0506964429578489,0.00589334178656066,74,-0.0480718324737371,-0.0249699326704193
"lower","CWW_c_m_LD-LR_6","CWW","central","medium","LD-LR",6,"winterwheat",6.54070332212785,0.0607539613800115,0.00706250455475953,74,6.52686081320052,6.55454583105518,6.54070332212785,0.0607539613800115,0.00706250455475953,74,6.52686081320052,6.55454583105518
"upper","CWW_c_m_LD-LR_1","CWW","central","medium","LD-LR",1,"winterwheat",7.817,0.123839600190499,0.0143960611051241,74,7.78878372023396,7.84521627976604,0,0,0,74,0,0
"upper","CWW_c_m_LD-LR_2","CWW","central","medium","LD-LR",2,"winterwheat",6.74672896253292,0.282604299770225,0.0328520825471392,74,6.68233888074053,6.81111904432531,0.287523412207296,0.241914048859574,0.0281219369588824,74,0.232404415767887,0.342642408646706
"upper","CWW_c_m_LD-LR_3","CWW","central","medium","LD-LR",3,"winterwheat",6.46874731273406,0.455709747994951,0.052975182156954,74,6.36491595570643,6.57257866976169,6.46874731273406,0.455709747994951,0.052975182156954,74,6.36491595570643,6.57257866976169
"upper","CWW_c_m_LD-LR_4","CWW","central","medium","LD-LR",4,"winterwheat",6.05380546614113,0.579973921269325,0.0674205988805528,74,5.92166109233525,6.18594983994701,-0.446264349791635,0.493408416036537,0.0573575633005754,74,-0.558685173860763,-0.333843525722507
"upper","CWW_c_m_LD-LR_5","CWW","central","medium","LD-LR",5,"winterwheat",5.99037858748964,0.657248698773992,0.0764036092999244,74,5.84062751326178,6.14012966171749,-0.456717828599895,0.515663867729026,0.0599447070090044,74,-0.574209454337543,-0.339226202862246
"upper","CWW_c_m_LD-LR_6","CWW","central","medium","LD-LR",6,"winterwheat",5.82410945951201,0.67602741276876,0.0785865904604616,74,5.6700797422095,5.97813917681451,5.82410945951201,0.67602741276876,0.0785865904604616,74,5.6700797422095,5.97813917681451
"lower","CWW_c_l_LD-LR_1","CWW","central","light","LD-LR",1,"winterwheat",6.48,0,0,74,6.48,6.48,0,0,0,74,0,0
"lower","CWW_c_l_LD-LR_2","CWW","central","light","LD-LR",2,"winterwheat",5.81902370052665,0.0122686946552729,0.00142620678414439,74,5.81622833522973,5.82181906582357,0.013015860098682,0.0157717503438816,0.00183342873633326,74,0.00942233977546886,0.0166093804218952
"lower","CWW_c_l_LD-LR_3","CWW","central","light","LD-LR",3,"winterwheat",5.74182755938303,0.0267646067264764,0.00311132233385983,74,5.73572936760866,5.74792575115739,5.74182755938303,0.0267646067264764,0.00311132233385983,74,5.73572936760866,5.74792575115739
"lower","CWW_c_l_LD-LR_4","CWW","central","light","LD-LR",4,"winterwheat",5.47435516075974,0.0389512517424467,0.0045279910411755,74,5.46548029831904,5.48323002320044,-0.943776878264889,0.0329688106369955,0.00383254638874284,74,-0.951288669186825,-0.936265087342953
"lower","CWW_c_l_LD-LR_5","CWW","central","light","LD-LR",5,"winterwheat",5.46899055687372,0.0470519491824557,0.00546967799075465,74,5.45826998801184,5.4797111257356,-0.0308694343238255,0.0418560088625713,0.00486566219751429,74,-0.0404061322309535,-0.0213327364166975
"lower","CWW_c_l_LD-LR_6","CWW","central","light","LD-LR",6,"winterwheat",5.33803377726931,0.0495469199603978,0.00575971245242525,74,5.32674474086256,5.34932281367607,5.33803377726931,0.0495469199603978,0.00575971245242525,74,5.32674474086256,5.34932281367607
"upper","CWW_c_l_LD-LR_1","CWW","central","light","LD-LR",1,"winterwheat",6.381,0.0996757757630842,0.011587073572417,74,6.35828933579806,6.40371066420194,0,0,0,74,0,0
"upper","CWW_c_l_LD-LR_2","CWW","central","light","LD-LR",2,"winterwheat",5.50653061972572,0.230688621381859,0.026817007520708,74,5.45396928498513,5.55909195446631,0.2199024123117,0.192299016057612,0.0223543065494572,74,0.176087971474764,0.263716853148636
"upper","CWW_c_l_LD-LR_3","CWW","central","light","LD-LR",3,"winterwheat",5.27953037327393,0.372143141358013,0.0432607614575764,74,5.19473928081708,5.36432146573078,5.27953037327393,0.372143141358013,0.0432607614575764,74,5.19473928081708,5.36432146573078
"upper","CWW_c_l_LD-LR_4","CWW","central","light","LD-LR",4,"winterwheat",4.94074670547635,0.473732818683611,0.0550703215674237,74,4.8328088752042,5.0486845357485,-0.494851030919507,0.372110367537785,0.0432569515783623,74,-0.579634656013097,-0.410067405825917
"upper","CWW_c_l_LD-LR_5","CWW","central","light","LD-LR",5,"winterwheat",4.88891392368349,0.536896955211572,0.0624130032920913,74,4.76658443723099,5.01124341013599,-0.39830531914073,0.427094003548679,0.0496486694341783,74,-0.49561671123172,-0.300993927049741
"upper","CWW_c_l_LD-LR_6","CWW","central","light","LD-LR",6,"winterwheat",4.75318700528791,0.552252449223662,0.0641980432127417,74,4.62735884059093,4.87901516998488,4.75318700528791,0.552252449223662,0.0641980432127417,74,4.62735884059093,4.87901516998488
"lower","CWW_e_h_LD-LR_1","CWW","east","heavy","LD-LR",1,"winterwheat",8.96,0,0,74,8.96,8.96,0,0,0,74,0,0
"lower","CWW_e_h_LD-LR_2","CWW","east","heavy","LD-LR",2,"winterwheat",8.05818651834843,0.00498308711275708,0.000579272110512767,74,8.05705114501182,8.05932189168504,0.00673612848904113,0.0074926801256007,0.000871006372463825,74,0.00502895599901203,0.00844330097907023
"lower","CWW_e_h_LD-LR_3","CWW","east","heavy","LD-LR",3,"winterwheat",7.96765541613783,0.00582081230633001,0.000676655686181829,74,7.96632917099292,7.96898166128275,7.96765541613783,0.00582081230633001,0.000676655686181829,74,7.96632917099292,7.96898166128275
"lower","CWW_e_h_LD-LR_4","CWW","east","heavy","LD-LR",4,"winterwheat",7.60879007519886,0.00680324312599541,0.000790860949197086,74,7.60723998773844,7.61034016265929,-1.32823220806184,0.0145140275119605,0.00168722142692824,74,-1.33153916205862,-1.32492525406506
"lower","CWW_e_h_LD-LR_5","CWW","east","heavy","LD-LR",5,"winterwheat",7.60836005673732,0.00759380789363214,0.000882762236708912,74,7.60662984275337,7.61009027072127,-0.0056117168592852,0.00692537973704222,0.00080505904183545,74,-0.00718963258128268,-0.00403380113728772
"lower","CWW_e_h_LD-LR_6","CWW","east","heavy","LD-LR",6,"winterwheat",7.42922265307878,0.00771624298558117,0.00089699502704737,74,7.42746454282577,7.43098076333179,7.42922265307878,0.00771624298558117,0.00089699502704737,74,7.42746454282577,7.43098076333179
"upper","CWW_e_h_LD-LR_1","CWW","east","heavy","LD-LR",1,"winterwheat",8.822,0.138941990457632,0.016151678313066,74,8.79034271050639,8.85365728949361,0,0,0,74,0,0
"upper","CWW_e_h_LD-LR_2","CWW","east","heavy","LD-LR",2,"winterwheat",7.88518437331704,0.131609725710038,0.0152993198495137,74,7.85519770641199,7.91517104022208,0.164861429753296,0.149785185592923,0.017412174143982,74,0.130733568431091,0.1989892910755
"upper","CWW_e_h_LD-LR_3","CWW","east","heavy","LD-LR",3,"winterwheat",7.78248879403169,0.13805871469274,0.0160489995910376,74,7.75103275483326,7.81394483323012,7.78248879403169,0.13805871469274,0.0160489995910376,74,7.75103275483326,7.81394483323012
"upper","CWW_e_h_LD-LR_4","CWW","east","heavy","LD-LR",4,"winterwheat",7.41797239914307,0.15656968588714,0.0182008562832415,74,7.38229872082791,7.45364607745822,-0.990984728440295,0.277869210988936,0.0323016396570719,74,-1.05429594216816,-0.927673514712434
"upper","CWW_e_h_LD-LR_5","CWW","east","heavy","LD-LR",5,"winterwheat",7.40991021771839,0.171087778537278,0.0198885502728841,74,7.37092865918354,7.44889177625324,-0.138765934163818,0.152109845131583,0.0176824103262346,74,-0.173423458403238,-0.104108409924398
"upper","CWW_e_h_LD-LR_6","CWW","east","heavy","LD-LR",6,"winterwheat",7.23371091692109,0.172565475692419,0.0200603290779476,74,7.19439267192831,7.27302916191386,7.23371091692109,0.172565475692419,0.0200603290779476,74,7.19439267192831,7.27302916191386
"lower","CWW_e_m_LD-LR_1","CWW","east","medium","LD-LR",1,"winterwheat",7.94,0,0,74,7.94,7.94,0,0,0,74,0,0
"lower","CWW_e_m_LD-LR_2","CWW","east","medium","LD-LR",2,"winterwheat",7.13008858516958,0.0150437565415846,0.0017488011757961,74,7.12666093486502,7.13351623547415,0.0171755653652145,0.0203120807337239,0.00236123142326923,74,0.0125475517756068,0.0218035789548222
"lower","CWW_e_m_LD-LR_3","CWW","east","medium","LD-LR",3,"winterwheat",7.03548855495776,0.032818505866989,0.00381507381413765,74,7.02801101028205,7.04296609963347,7.03548855495776,0.032818505866989,0.00381507381413765,74,7.02801101028205,7.04296609963347
"lower","CWW_e_m_LD-LR_4","CWW","east","medium","LD-LR",4,"winterwheat",6.70774501855063,0.0477616539222858,0.0055521794909652,74,6.69686274674834,6.71862729035292,-1.1429268110449,0.0454442297440037,0.00528278440227207,74,-1.15328106847335,-1.13257255361645
"lower","CWW_e_m_LD-LR_5","CWW","east","medium","LD-LR",5,"winterwheat",6.70116699235706,0.0576946519737254,0.00670686706009202,74,6.68802153291928,6.71431245179484,-0.0365208825720782,0.0506964429578489,0.00589334178656066,74,-0.0480718324737371,-0.0249699326704193
"lower","CWW_e_m_LD-LR_6","CWW","east","medium","LD-LR",6,"winterwheat",6.54070332212785,0.0607539613800115,0.00706250455475953,74,6.52686081320052,6.55454583105518,6.54070332212785,0.0607539613800115,0.00706250455475953,74,6.52686081320052,6.55454583105518
"upper","CWW_e_m_LD-LR_1","CWW","east","medium","LD-LR",1,"winterwheat",7.817,0.123839600190499,0.0143960611051241,74,7.78878372023396,7.84521627976604,0,0,0,74,0,0
"upper","CWW_e_m_LD-LR_2","CWW","east","medium","LD-LR",2,"winterwheat",6.74672896253292,0.282604299770225,0.0328520825471392,74,6.68233888074053,6.81111904432531,0.287523412207296,0.241914048859574,0.0281219369588824,74,0.232404415767887,0.342642408646706
"upper","CWW_e_m_LD-LR_3","CWW","east","medium","LD-LR",3,"winterwheat",6.46874731273406,0.455709747994951,0.052975182156954,74,6.36491595570643,6.57257866976169,6.46874731273406,0.455709747994951,0.052975182156954,74,6.36491595570643,6.57257866976169
"upper","CWW_e_m_LD-LR_4","CWW","east","medium","LD-LR",4,"winterwheat",6.05380546614113,0.579973921269325,0.0674205988805528,74,5.92166109233525,6.18594983994701,-0.446264349791635,0.493408416036537,0.0573575633005754,74,-0.558685173860763,-0.333843525722507
"upper","CWW_e_m_LD-LR_5","CWW","east","medium","LD-LR",5,"winterwheat",5.99037858748964,0.657248698773992,0.0764036092999244,74,5.84062751326178,6.14012966171749,-0.456717828599895,0.515663867729026,0.0599447070090044,74,-0.574209454337543,-0.339226202862246
"upper","CWW_e_m_LD-LR_6","CWW","east","medium","LD-LR",6,"winterwheat",5.82410945951201,0.67602741276876,0.0785865904604616,74,5.6700797422095,5.97813917681451,5.82410945951201,0.67602741276876,0.0785865904604616,74,5.6700797422095,5.97813917681451
"lower","CWW_e_l_LD-LR_1","CWW","east","light","LD-LR",1,"winterwheat",6.48,0,0,74,6.48,6.48,0,0,0,74,0,0
"lower","CWW_e_l_LD-LR_2","CWW","east","light","LD-LR",2,"winterwheat",5.81902370052665,0.0122686946552729,0.00142620678414439,74,5.81622833522973,5.82181906582357,0.013015860098682,0.0157717503438816,0.00183342873633326,74,0.00942233977546886,0.0166093804218952
"lower","CWW_e_l_LD-LR_3","CWW","east","light","LD-LR",3,"winterwheat",5.74182755938303,0.0267646067264764,0.00311132233385983,74,5.73572936760866,5.74792575115739,5.74182755938303,0.0267646067264764,0.00311132233385983,74,5.73572936760866,5.74792575115739
"lower","CWW_e_l_LD-LR_4","CWW","east","light","LD-LR",4,"winterwheat",5.47435516075974,0.0389512517424467,0.0045279910411755,74,5.46548029831904,5.48323002320044,-0.943776878264889,0.0329688106369955,0.00383254638874284,74,-0.951288669186825,-0.936265087342953
"lower","CWW_e_l_LD-LR_5","CWW","east","light","LD-LR",5,"winterwheat",5.46899055687372,0.0470519491824557,0.00546967799075465,74,5.45826998801184,5.4797111257356,-0.0308694343238255,0.0418560088625713,0.00486566219751429,74,-0.0404061322309535,-0.0213327364166975
"lower","CWW_e_l_LD-LR_6","CWW","east","light","LD-LR",6,"winterwheat",5.33803377726931,0.0495469199603978,0.00575971245242525,74,5.32674474086256,5.34932281367607,5.33803377726931,0.0495469199603978,0.00575971245242525,74,5.32674474086256,5.34932281367607
"upper","CWW_e_l_LD-LR_1","CWW","east","light","LD-LR",1,"winterwheat",6.381,0.0996757757630842,0.011587073572417,74,6.35828933579806,6.40371066420194,0,0,0,74,0,0
"upper","CWW_e_l_LD-LR_2","CWW","east","light","LD-LR",2,"winterwheat",5.50653061972572,0.230688621381859,0.026817007520708,74,5.45396928498513,5.55909195446631,0.2199024123117,0.192299016057612,0.0223543065494572,74,0.176087971474764,0.263716853148636
"upper","CWW_e_l_LD-LR_3","CWW","east","light","LD-LR",3,"winterwheat",5.27953037327393,0.372143141358013,0.0432607614575764,74,5.19473928081708,5.36432146573078,5.27953037327393,0.372143141358013,0.0432607614575764,74,5.19473928081708,5.36432146573078
"upper","CWW_e_l_LD-LR_4","CWW","east","light","LD-LR",4,"winterwheat",4.94074670547635,0.473732818683611,0.0550703215674237,74,4.8328088752042,5.0486845357485,-0.494851030919507,0.372110367537785,0.0432569515783623,74,-0.579634656013097,-0.410067405825917
"upper","CWW_e_l_LD-LR_5","CWW","east","light","LD-LR",5,"winterwheat",4.88891392368349,0.536896955211572,0.0624130032920913,74,4.76658443723099,5.01124341013599,-0.39830531914073,0.427094003548679,0.0496486694341783,74,-0.49561671123172,-0.300993927049741
"upper","CWW_e_l_LD-LR_6","CWW","east","light","LD-LR",6,"winterwheat",4.75318700528791,0.552252449223662,0.0641980432127417,74,4.62735884059093,4.87901516998488,4.75318700528791,0.552252449223662,0.0641980432127417,74,4.62735884059093,4.87901516998488
"lower","CWW_n_h_LD-HR_1","CWW","north","heavy","LD-HR",1,"winterwheat",8.96,0,0,74,8.96,8.96,0,0,0,74,0,0
"lower","CWW_n_h_LD-HR_2","CWW","north","heavy","LD-HR",2,"winterwheat",7.95126144407187,0.0848580921569301,0.00986455284154853,74,7.93192692050244,7.97059596764131,0.0847392295526008,0.0668362712925482,0.00776955872020004,74,0.0695108944610087,0.0999675646441929
"lower","CWW_n_h_LD-HR_3","CWW","north","heavy","LD-HR",3,"winterwheat",7.67663746374809,0.184644773491348,0.0214645189247565,74,7.63456700665557,7.71870792084061,7.67663746374809,0.184644773491348,0.0214645189247565,74,7.63456700665557,7.71870792084061
"lower","CWW_n_h_LD-HR_4","CWW","north","heavy","LD-HR",4,"winterwheat",7.22739420419468,0.222131891016448,0.0258223078203614,74,7.17678248086677,7.27800592752259,-1.10968927224176,0.175533712564806,0.020405379605595,74,-1.14968381626872,-1.06969472821479
"lower","CWW_n_h_LD-HR_5","CWW","north","heavy","LD-HR",5,"winterwheat",7.18390087214141,0.233801418755647,0.0271788628652988,74,7.13063030092543,7.2371714433574,-0.238047952355245,0.19263644100985,0.0223935314034081,74,-0.281939273905925,-0.194156630804565
"lower","CWW_n_h_LD-HR_6","CWW","north","heavy","LD-HR",6,"winterwheat",7.00019716113018,0.230153991854452,0.0267548581005442,74,6.94775763925311,7.05263668300725,7.00019716113018,0.230153991854452,0.0267548581005442,74,6.94775763925311,7.05263668300725
"upper","CWW_n_h_LD-HR_1","CWW","north","heavy","LD-HR",1,"winterwheat",8.822,0.138941990457632,0.016151678313066,74,8.79034271050639,8.85365728949361,0,0,0,74,0,0
"upper","CWW_n_h_LD-HR_2","CWW","north","heavy","LD-HR",2,"winterwheat",6.43872141444679,0.708360651408898,0.0823452531053181,74,6.27732471836037,6.60011811053321,0.666611167502363,0.410792210767863,0.0477536245161175,74,0.573014063450773,0.760208271553953
"upper","CWW_n_h_LD-HR_3","CWW","north","heavy","LD-HR",3,"winterwheat",5.17372593212828,1.00739751299337,0.117107582161875,74,4.94419507109101,5.40325679316556,5.17372593212828,1.00739751299337,0.117107582161875,74,4.94419507109101,5.40325679316556
"upper","CWW_n_h_LD-HR_4","CWW","north","heavy","LD-HR",4,"winterwheat",4.4215103297485,1.0583432063371,0.12302989871725,74,4.18037172826269,4.66264893123432,0.152932404723467,0.860860050448721,0.100072948153549,74,-0.0432105736574888,0.349075383104423
"upper","CWW_n_h_LD-HR_5","CWW","north","heavy","LD-HR",5,"winterwheat",4.21699779221052,1.06862056577314,0.124224617484212,74,3.97351754194147,4.46047804247958,-0.992579915062375,0.839317663274273,0.0975686965116142,74,-1.18381456022514,-0.801345269899611
"upper","CWW_n_h_LD-HR_6","CWW","north","heavy","LD-HR",6,"winterwheat",4.0469999054938,1.03986122857571,0.120881412443173,74,3.81007233710518,4.28392747388242,4.0469999054938,1.03986122857571,0.120881412443173,74,3.81007233710518,4.28392747388242
"lower","CWW_n_m_LD-HR_1","CWW","north","medium","LD-HR",1,"winterwheat",7.94,0,0,74,7.94,7.94,0,0,0,74,0,0
"lower","CWW_n_m_LD-HR_2","CWW","north","medium","LD-HR",2,"winterwheat",7.07478942561823,0.0573170989549999,0.00666297741316458,74,7.06172998988843,7.08784886134803,0.0564446516810094,0.049807860283273,0.00579004614881255,74,0.0450961612293368,0.067793142132682
"lower","CWW_n_m_LD-HR_3","CWW","north","medium","LD-HR",3,"winterwheat",6.87927552138173,0.133997950009974,0.0155769452851719,74,6.84874470862279,6.90980633414066,6.87927552138173,0.133997950009974,0.0155769452851719,74,6.84874470862279,6.90980633414066
"lower","CWW_n_m_LD-HR_4","CWW","north","medium","LD-HR",4,"winterwheat",6.49701243270981,0.173506315723237,0.0201696995099659,74,6.45747982167028,6.53654504374934,-1.02016314849137,0.133678466540303,0.0155398060862049,74,-1.05062116842033,-0.989705128562409
"lower","CWW_n_m_LD-HR_5","CWW","north","medium","LD-HR",5,"winterwheat",6.4635967784817,0.189813748650717,0.0220654000817587,74,6.42034859432146,6.50684496264195,-0.180271063238441,0.160103849741682,0.0186116944862658,74,-0.216749984431522,-0.14379214204536
"lower","CWW_n_m_LD-HR_6","CWW","north","medium","LD-HR",6,"winterwheat",6.29942023192716,0.189854300997611,0.0220701141963306,74,6.25616280810235,6.34267765575197,6.29942023192716,0.189854300997611,0.0220701141963306,74,6.25616280810235,6.34267765575197
"upper","CWW_n_m_LD-HR_1","CWW","north","medium","LD-HR",1,"winterwheat",7.817,0.123839600190499,0.0143960611051241,74,7.78878372023396,7.84521627976604,0,0,0,74,0,0
"upper","CWW_n_m_LD-HR_2","CWW","north","medium","LD-HR",2,"winterwheat",5.97968034575193,0.568950494354355,0.0661391515308224,74,5.85004760875151,6.10931308275234,0.520331078031228,0.342345374133639,0.0397968413779049,74,0.442329268930534,0.598332887131921
