"sensanaly","ID","scenario","region","soiltype","initdenres_collapsed","year","crop","fertcost","seedcost","herbcost","sundry","varcost","wtd_yield_mean","wtd_yield_sd","wtd_yield_se","wtd_yield_n","wtd_yield_ci_l","wtd_yield_ci_u","wtd_gp_mean","wtd_gp_sd","wtd_gp_se","wtd_gp_n","wtd_gp_ci_l","wtd_gp_ci_u","wtd_fuelcost_mean","wtd_fuelcost_sd","wtd_fuelcost_se","wtd_fuelcost_n","wtd_fuelcost_ci_l","wtd_fuelcost_ci_u","wtd_labcost_mean","wtd_labcost_sd","wtd_labcost_se","wtd_labcost_n","wtd_labcost_ci_l","wtd_labcost_ci_u","wtd_opscost_mean","wtd_opscost_sd","wtd_opscost_se","wtd_opscost_n","wtd_opscost_ci_l","wtd_opscost_ci_u","wtd_opp_cost_mean","wtd_opp_cost_sd","wtd_opp_cost_se","wtd_opp_cost_n","wtd_opp_cost_ci_l","wtd_opp_cost_ci_u"
"upper","MIT_e_m_LD-HR_5","MIT","east","medium","LD-HR",5,"wosr",197.22,23.49,60.45,192,473.16,2.86,3.63836974047921e-16,4.22951891207671e-17,74,2.86,2.86,469.94,6.06118872813794e-14,7.04598877626689e-15,74,469.94,469.94,157,1.91093420849839e-14,2.22141589532727e-15,74,157,157,81,1.09066906979991e-14,1.26787704015158e-15,74,81,81,238,3.34310064964261e-14,3.88627556603881e-15,74,238,238,95.4336342227707,67.145144763897,7.80546453191495,74,80.1349237402174,110.732344705324
"upper","MIT_e_m_LD-HR_6","MIT","east","medium","LD-HR",6,"winterwheat",262.32,72,124.51,182,640.83,6.99013084001524,0.643860336926286,0.0748472438484807,74,6.84343024207221,7.13683143795826,670.368260794981,116.435232068801,13.5353207945867,74,643.839032037591,696.897489552371,123.984607805227,0.729226868007732,0.0847709015144496,74,123.818456838259,124.150758772195,63.5184827523214,0.340369198701414,0.0395671156501652,74,63.4409312056471,63.5960342989957,187.503090557548,1.06957413363614,0.124335467496667,74,187.259393041255,187.746788073842,266.318260794981,116.435232068801,13.5353207945867,74,239.789032037591,292.847489552371
"lower","MIT_e_l_LD-HR_1","MIT","east","light","LD-HR",1,"winterwheat",206.32,72,124.51,182,584.83,6.67,0,0,74,6.67,6.67,701.45,0,0,74,701.45,701.45,102,0,0,74,102,102,52,0,0,74,52,52,154,0,0,74,154,154,0.57000000000005,0,0,74,0.57000000000005,0.57000000000005
"lower","MIT_e_l_LD-HR_2","MIT","east","light","LD-HR",2,"driedpeas",43.6,141,154.21,155,493.81,4.36,4.026098689206e-16,4.68024465969783e-17,74,4.36,4.36,395.19,3.52044672402674e-14,4.09243618991522e-15,74,395.19,395.19,208,1.69619367354231e-14,1.97178509401498e-15,74,208,208,107,9.11002139156426e-15,1.05901847567503e-15,74,107,107,315,2.66120758160765e-14,3.0935909756904e-15,74,315,315,-160.993575725249,12.8933219090435,1.49881822749026,74,-163.93125945113,-158.055891999368
"lower","MIT_e_l_LD-HR_3","MIT","east","light","LD-HR",3,"winterwheat",206.32,72,124.51,182,584.83,6.63929970929411,0.0415834371552723,0.00483397638015241,74,6.62982511558901,6.64877430299921,695.952883579123,7.44582510350382,0.865559586781773,74,694.25638678903,697.649380369215,101.929424619067,0.0955941084029261,0.0111125893796609,74,101.907643943883,101.951205294251,51.9647123095335,0.047797054201463,0.00555629468983042,74,51.9538219719414,51.9756026471255,153.8941369286,0.143391162604387,0.0166688840694911,74,153.861465915824,153.926807941377,433.052883579123,7.44582510350382,0.865559586781773,74,431.35638678903,434.749380369215
"lower","MIT_e_l_LD-HR_4","MIT","east","light","LD-HR",4,"winterbarley",220.62,77.76,183.01,158,639.39,5.2777,8.18530056717133e-16,9.51521863342111e-17,74,5.2777,5.2777,309.46,4.04687344068714e-14,4.70439481774956e-15,74,309.46,309.46,115,1.6715503248213e-14,1.94313778301941e-15,74,115,115,59,8.3990247226416e-15,9.76366791758047e-16,74,59,59,174,2.46700545507077e-14,2.86783558920099e-15,74,174,174,-332.925346546566,18.1839898529004,2.11384588334125,74,-337.068484477915,-328.782208615218
"lower","MIT_e_l_LD-HR_5","MIT","east","light","LD-HR",5,"wosr",197.22,23.49,60.45,192,473.16,2.37,3.24594453524657e-16,3.77333387715818e-17,74,2.37,2.37,307.79,4.4629807910344e-14,5.18810978716772e-15,74,307.79,307.79,156,2.25614849650723e-14,2.62271935374384e-15,74,156,156,80,1.09066906979991e-14,1.26787704015158e-15,74,80,80,236,3.25930033728239e-14,3.78885968166011e-15,74,236,236,-193.152065687248,6.08155409861019,0.706966303856231,74,-194.537719642806,-191.766411731689
"lower","MIT_e_l_LD-HR_6","MIT","east","light","LD-HR",6,"winterwheat",206.32,72,124.51,182,584.83,6.62031384148782,0.0451940344795209,0.00525369979355105,74,6.61001658989246,6.63061109308318,683.553322099968,8.09232953013766,0.940714199815383,74,681.70952226833,685.397121931607,107.885778945949,0.103894332136829,0.0120774707897724,74,107.862107103201,107.909450788697,54.9428894729745,0.0519471660684136,0.00603873539488613,74,54.9310535516005,54.9547253943485,162.828668418924,0.155841498205241,0.0181162061846584,74,162.793160654802,162.864176183045,420.653322099968,8.09232953013765,0.940714199815382,74,418.80952226833,422.497121931606
"upper","MIT_e_l_LD-HR_1","MIT","east","light","LD-HR",1,"winterwheat",206.32,72,124.51,182,584.83,6.565,0.105716731869938,0.0122893204555937,74,6.54091293190704,6.58908706809296,683.186,18.3886703892623,2.13763951239013,74,678.996226555715,687.375773444285,101.4,0.604095610685352,0.0702246883176777,74,101.262359610897,101.537640389103,51.7,0.302047805342679,0.0351123441588393,74,51.6311798054487,51.7688201945513,153.1,0.906143416028042,0.105337032476518,74,152.893539416346,153.306460583654,0.372000000000014,0.199351551526204,0.0231741471448381,74,0.326578671596132,0.417421328403897
"upper","MIT_e_l_LD-HR_2","MIT","east","light","LD-HR",2,"driedpeas",43.6,141,154.21,155,493.81,4.36,4.026098689206e-16,4.68024465969783e-17,74,4.36,4.36,395.19,3.52044672402674e-14,4.09243618991522e-15,74,395.19,395.19,208,1.69619367354231e-14,1.97178509401498e-15,74,208,208,107,9.11002139156426e-15,1.05901847567503e-15,74,107,107,315,2.66120758160765e-14,3.0935909756904e-15,74,315,315,65.1435534889902,96.2257823933227,11.1860199895003,74,43.2189543095696,87.0681526684109
"upper","MIT_e_l_LD-HR_3","MIT","east","light","LD-HR",3,"winterwheat",206.32,72,124.51,182,584.83,6.12205575288584,0.526484506938749,0.0612025807668335,74,6.00209869458284,6.24201281118883,603.182618070542,94.6843711963784,11.0068345775223,74,581.609222298598,624.756013842485,100.821281296141,0.953552195618394,0.110848191159623,74,100.604018841468,101.038543750814,51.4445430277274,0.452774836724804,0.0526340056518768,74,51.3413803766498,51.5477056788051,152.265824323868,1.40628656599633,0.163477492694228,74,151.945408438188,152.586240209549,340.282618070542,94.6843711963784,11.0068345775223,74,318.709222298598,361.856013842485
"upper","MIT_e_l_LD-HR_4","MIT","east","light","LD-HR",4,"winterbarley",220.62,77.76,183.01,158,639.39,5.2777,8.18530056717133e-16,9.51521863342111e-17,74,5.2777,5.2777,309.46,4.04687344068714e-14,4.70439481774956e-15,74,309.46,309.46,115,1.6715503248213e-14,1.94313778301941e-15,74,115,115,59,8.3990247226416e-15,9.76366791758047e-16,74,59,59,174,2.46700545507077e-14,2.86783558920099e-15,74,174,174,128.002339825959,85.9820585437974,9.99521128004928,74,108.411725717063,147.592953934856
"upper","MIT_e_l_LD-HR_5","MIT","east","light","LD-HR",5,"wosr",197.22,23.49,60.45,192,473.16,2.37,3.24594453524657e-16,3.77333387715818e-17,74,2.37,2.37,307.79,4.4629807910344e-14,5.18810978716772e-15,74,307.79,307.79,156,2.25614849650723e-14,2.62271935374384e-15,74,156,156,80,1.09066906979991e-14,1.26787704015158e-15,74,80,80,236,3.25930033728239e-14,3.78885968166011e-15,74,236,236,17.3206941118925,55.2954680972909,6.42796759954426,74,4.72187761678578,29.9195106069993
"upper","MIT_e_l_LD-HR_6","MIT","east","light","LD-HR",6,"winterwheat",206.32,72,124.51,182,584.83,5.77969134091658,0.556033921552124,0.0646376304419005,74,5.65300158525046,5.90638109658271,532.674212065736,100.0613408892,11.6318946079099,74,509.875698634233,555.47272549724,106.155718088473,0.966288499372141,0.11232875639732,74,105.935553725935,106.375882451012,54.1361453636193,0.457220697753753,0.0531508264986752,74,54.0319697436819,54.2403209835567,160.291863452093,1.42343530139752,0.165470992692058,74,159.967540306416,160.616186597769,269.774212065736,100.0613408892,11.6318946079099,74,246.975698634233,292.57272549724
"lower","MIT_n_h_HD-HR_1","MIT","north","heavy","HD-HR",1,"setaside",0,0,19.93,2,21.93,0,0,0,74,0,0,132.07,0,0,74,132.07,132.07,45,0,0,74,45,45,24,2.52929590042947e-15,2.94024676109348e-16,74,24,24,69,0,0,74,69,69,-876.4,10.6481919643471,1.23782717274627,74,-878.826141258583,-873.973858741417
"lower","MIT_n_h_HD-HR_2","MIT","north","heavy","HD-HR",2,"sosr",114.54,36.67,10.21,140,301.42,2.09,1.64364790710715e-16,1.91070188127427e-17,74,2.09,2.09,367.73,2.57670316109184e-14,2.99535658220661e-15,74,367.73,367.73,168,1.4499918645015e-14,1.68558130446048e-15,74,168,168,86,7.24995932250752e-15,8.42790652230239e-16,74,86,86,254,1.96798954652256e-14,2.28774137855767e-15,74,254,254,-458.925974013108,23.3034685073002,2.70897318851461,74,-464.235561462597,-453.61638656362
"lower","MIT_n_h_HD-HR_3","MIT","north","heavy","HD-HR",3,"springbarley",134.4,76,88.21,151,449.61,5.68,6.23720526939294e-16,7.25060384927437e-17,74,5.68,5.68,652.75,7.40848836748408e-14,8.61219279381077e-15,74,652.75,652.75,131,1.4499918645015e-14,1.68558130446048e-15,74,131,131,66,7.24995932250752e-15,8.42790652230239e-16,74,66,66,197,2.05059816010868e-14,2.38377194125054e-15,74,197,197,106.55,8.86687949399381e-14,1.03075380420277e-14,74,106.55,106.55
"lower","MIT_n_h_HD-HR_4","MIT","north","heavy","HD-HR",4,"winterwheat",246.32,90,191.56,182,709.88,7.65035744090205,0.248411885511247,0.0288772951265825,74,7.59375794245395,7.70695693935015,709.62256758679,45.0972657611122,5.24245065853179,74,699.347364296067,719.897770877512,131.688809604247,0.23855938299361,0.0277319649731896,74,131.634454952899,131.743164255594,68,8.14825084320597e-15,9.47214920415028e-16,74,68,68,199.688809604247,0.238559382993613,0.0277319649731899,74,199.634454952899,199.743164255594,-242.127060935409,50.4901144573297,5.86935658556975,74,-253.630999843126,-230.623122027692
"lower","MIT_n_h_HD-HR_5","MIT","north","heavy","HD-HR",5,"wosr",197.22,23.49,65.31,192,478.02,3.36,4.15813684626196e-16,4.83373589951624e-17,74,3.36,3.36,621.58,7.64373683399357e-14,8.88566358130909e-15,74,621.58,621.58,164,1.76022336201337e-14,2.04621809495761e-15,74,164,164,85,9.55467104249196e-15,1.11070794766364e-15,74,85,85,249,3.08487798114377e-14,3.58609781120763e-15,74,249,249,-168.216747669392,11.8701156419472,1.37987291499243,74,-170.921298582777,-165.512196756007
"lower","MIT_n_h_HD-HR_6","MIT","north","heavy","HD-HR",6,"winterwheat",246.32,90,191.56,182,709.88,8.54540889376225,0.20080961152586,0.0233436431769449,74,8.49965535313544,8.59116243438906,870.721948987033,36.1319995029266,4.20025962530807,74,862.489440121429,878.954457852637,133.291297254294,0.343264293206602,0.0399036635503336,74,133.213086073736,133.369508434853,68.6456486271472,0.171632146603301,0.0199518317751668,74,68.6065430368679,68.6847542174265,201.936945881442,0.514896439809902,0.0598554953255002,74,201.819629110604,202.05426265228,324.521948987033,36.1319995029266,4.20025962530807,74,316.289440121429,332.754457852637
"upper","MIT_n_h_HD-HR_1","MIT","north","heavy","HD-HR",1,"setaside",0,0,19.93,2,21.93,0,0,0,74,0,0,132.07,0,0,74,132.07,132.07,45,0,0,74,45,45,24,2.52929590042947e-15,2.94024676109348e-16,74,24,24,69,0,0,74,69,69,-447.255,93.7224135197798,10.8950092690462,74,-468.609218167331,-425.90078183267
"upper","MIT_n_h_HD-HR_2","MIT","north","heavy","HD-HR",2,"sosr",114.54,36.67,10.21,140,301.42,2.09,1.64364790710715e-16,1.91070188127427e-17,74,2.09,2.09,367.73,2.57670316109184e-14,2.99535658220661e-15,74,367.73,367.73,168,1.4499918645015e-14,1.68558130446048e-15,74,168,168,86,7.24995932250752e-15,8.42790652230239e-16,74,86,86,254,1.96798954652256e-14,2.28774137855767e-15,74,254,254,71.9499686971796,109.59749256258,12.7404497226433,74,46.9786872407987,96.9212501535604
"upper","MIT_n_h_HD-HR_3","MIT","north","heavy","HD-HR",3,"springbarley",134.4,76,88.21,151,449.61,5.68,6.23720526939294e-16,7.25060384927437e-17,74,5.68,5.68,652.75,7.40848836748408e-14,8.61219279381077e-15,74,652.75,652.75,131,1.4499918645015e-14,1.68558130446048e-15,74,131,131,66,7.24995932250752e-15,8.42790652230239e-16,74,66,66,197,2.05059816010868e-14,2.38377194125054e-15,74,197,197,106.55,8.86687949399381e-14,1.03075380420277e-14,74,106.55,106.55
"upper","MIT_n_h_HD-HR_4","MIT","north","heavy","HD-HR",4,"winterwheat",246.32,90,191.56,182,709.88,5.12371295036039,1.3573634780148,0.157790299236319,74,4.81444396385721,5.43298193686358,253.019813577162,245.210443432509,28.505135044354,74,197.149748890228,308.889878264096,128.685160951469,1.75071697772512,0.203516714769261,74,128.286268190521,129.084053712417,66.4981756736112,0.757603318871317,0.0880695969232714,74,66.3255592636416,66.6707920835808,195.18333662508,2.50817622603155,0.291569563829551,74,194.611860279974,195.754812970186,31.6053832601982,256.030618791629,29.7629548806458,74,-26.7300083058675,89.940774826264
"upper","MIT_n_h_HD-HR_5","MIT","north","heavy","HD-HR",5,"wosr",197.22,23.49,65.31,192,478.02,3.36,4.15813684626196e-16,4.83373589951624e-17,74,3.36,3.36,621.58,7.64373683399357e-14,8.88566358130909e-15,74,621.58,621.58,164,1.76022336201337e-14,2.04621809495761e-15,74,164,164,85,9.55467104249196e-15,1.11070794766364e-15,74,85,85,249,3.08487798114377e-14,3.58609781120763e-15,74,249,249,208.072194536234,82.2660643909945,9.5632357342001,74,189.328252497201,226.816136575266
"upper","MIT_n_h_HD-HR_6","MIT","north","heavy","HD-HR",6,"winterwheat",246.32,90,191.56,182,709.88,5.28597894549037,1.02163944121426,0.118763172688713,74,5.05320312702049,5.51875476396025,282.169357057797,184.590786486734,21.4582430629474,74,240.11120065442,324.227513461174,128.939353780402,1.26844472288893,0.147453703912897,74,128.650344520732,129.228363040071,66.7059049026968,0.590215718760661,0.068611183655413,74,66.5714269827322,66.8403828226614,195.645258683098,1.85767321915177,0.215950125284022,74,195.221996437542,196.068520928655,-264.030642942203,184.590786486734,21.4582430629474,74,-306.08879934558,-221.972486538826
"lower","MIT_n_m_HD-HR_1","MIT","north","medium","HD-HR",1,"setaside",0,0,19.93,2,21.93,0,0,0,74,0,0,141.07,0,0,74,141.07,141.07,39,0,0,74,39,39,21,0,0,74,21,21,60,0,0,74,60,60,-706.3875,9.41231302748683,1.09415916456303,74,-708.532051962544,-704.242948037456
"lower","MIT_n_m_HD-HR_2","MIT","north","medium","HD-HR",2,"sosr",114.54,36.67,10.21,140,301.42,2.09,1.72387246825033e-16,2.0039610392958e-17,74,2.09,2.09,376.73,3.58276035323827e-14,4.1648743124892e-15,74,376.73,376.73,162,1.48766026367813e-14,1.72936992905591e-15,74,162,162,83,8.31627369252392e-15,9.66747179903249e-16,74,83,83,245,2.35219740887478e-14,2.73437394641023e-15,74,245,245,-304.087603682604,19.1897311517638,2.23076093452125,74,-308.459895114266,-299.715312250943
"lower","MIT_n_m_HD-HR_3","MIT","north","medium","HD-HR",3,"springbarley",134.4,76,88.21,151,449.61,5.38,6.5745916284286e-16,7.64280752509706e-17,74,5.38,5.38,614.9,7.64373683399357e-14,8.88566358130909e-15,74,614.9,614.9,119,1.21086772701814e-14,1.40760514096954e-15,74,119,119,59,6.4417579027296e-15,7.48839145551653e-16,74,59,59,178,2.05059816010868e-14,2.38377194125054e-15,74,178,178,210.85,8.03887338846093e-14,9.34500049569108e-15,74,210.85,210.85
"lower","MIT_n_m_HD-HR_4","MIT","north","medium","HD-HR",4,"winterwheat",246.32,90,191.56,182,709.88,6.85118684560003,0.19509218528194,0.0226790058763972,74,6.80673599408229,6.89563769711777,583.171533470149,34.966342360448,4.06475473491007,74,575.204614189725,591.138452750572,119.530024753136,0.425640199153355,0.0494796681060265,74,119.433044603649,119.627004902624,60.7650123765682,0.212820099576677,0.0247398340530132,74,60.7165223018243,60.8135024513121,180.295037129704,0.638460298730031,0.0742195021590396,74,180.149566905473,180.440507353936,-240.829828030088,37.1144905449739,4.31447188903302,74,-249.286192932593,-232.373463127583
"lower","MIT_n_m_HD-HR_5","MIT","north","medium","HD-HR",5,"wosr",197.22,23.49,65.31,192,478.02,2.86,3.52523202579255e-16,4.09799899022475e-17,74,2.86,2.86,458.08,6.16975596228753e-14,7.17219562241526e-15,74,458.08,458.08,161,1.88175792709982e-14,2.18749915712819e-15,74,161,161,84,9.9795284310287e-15,1.1600966158839e-15,74,84,84,245,3.04879629567686e-14,3.54415370383338e-15,74,245,245,-187.818134001346,6.54259855586372,0.76056163336788,74,-189.308834802747,-186.327433199945
"lower","MIT_n_m_HD-HR_6","MIT","north","medium","HD-HR",6,"winterwheat",246.32,90,191.56,182,709.88,7.68540398013612,0.149317927078498,0.0173578564449972,74,7.65138258150392,7.71942537876831,733.95464287966,27.1048279862785,3.15087225196226,74,727.778933265814,740.130352493506,120.75281939819,0.14496886124126,0.0168522878106769,74,120.719788914081,120.785849882299,61,8.0199239123534e-15,9.32297217716176e-16,74,61,61,181.75281939819,0.144968861241259,0.0168522878106768,74,181.719788914081,181.785849882299,329.90464287966,27.1048279862784,3.15087225196226,74,323.728933265814,336.080352493506
"upper","MIT_n_m_HD-HR_1","MIT","north","medium","HD-HR",1,"setaside",0,0,19.93,2,21.93,0,0,0,74,0,0,141.07,0,0,74,141.07,141.07,39,0,0,74,39,39,21,0,0,74,21,21,60,0,0,74,60,60,-325.811,83.0742215554326,9.65718209629993,74,-344.739076908748,-306.882923091252
"upper","MIT_n_m_HD-HR_2","MIT","north","medium","HD-HR",2,"sosr",114.54,36.67,10.21,140,301.42,2.09,1.72387246825033e-16,2.0039610392958e-17,74,2.09,2.09,376.73,3.58276035323827e-14,4.1648743124892e-15,74,376.73,376.73,162,1.48766026367813e-14,1.72936992905591e-15,74,162,162,83,8.31627369252392e-15,9.66747179903249e-16,74,83,83,245,2.35219740887478e-14,2.73437394641023e-15,74,245,245,111.095641193363,101.499150748597,11.7990366090273,74,87.9695294396696,134.221752947057
"upper","MIT_n_m_HD-HR_3","MIT","north","medium","HD-HR",3,"springbarley",134.4,76,88.21,151,449.61,5.38,6.5745916284286e-16,7.64280752509706e-17,74,5.38,5.38,614.9,7.64373683399357e-14,8.88566358130909e-15,74,614.9,614.9,119,1.21086772701814e-14,1.40760514096954e-15,74,119,119,59,6.4417579027296e-15,7.48839145551653e-16,74,59,59,178,2.05059816010868e-14,2.38377194125054e-15,74,178,178,210.85,8.03887338846093e-14,9.34500049569108e-15,74,210.85,210.85
"upper","MIT_n_m_HD-HR_4","MIT","north","medium","HD-HR",4,"winterwheat",246.32,90,191.56,182,709.88,4.97674948903586,1.2325713079714,0.143283504135056,74,4.69591382093116,5.25758515714057,244.072373154992,222.623478243991,25.8794536748,74,193.348643952384,294.7961023576,117.538959634797,1.54658793199362,0.179787195203945,74,117.186576732198,117.891342537397,59.7694798173987,0.773293965996811,0.0898935976019726,74,59.5932883660989,59.9456712686986,177.308439452196,2.31988189799043,0.269680792805918,74,176.779865098297,177.837013806096,-12.2428709556525,225.581675204389,26.2233370863854,74,-63.6406116449678,39.1548697336629
"upper","MIT_n_m_HD-HR_5","MIT","north","medium","HD-HR",5,"wosr",197.22,23.49,65.31,192,478.02,2.86,3.52523202579255e-16,4.09799899022475e-17,74,2.86,2.86,458.08,6.16975596228753e-14,7.17219562241526e-15,74,458.08,458.08,161,1.88175792709982e-14,2.18749915712819e-15,74,161,161,84,9.9795284310287e-15,1.1600966158839e-15,74,84,84,245,3.04879629567686e-14,3.54415370383338e-15,74,245,245,45.0355799812014,65.1284432455949,7.57102774236125,74,30.1963656061733,59.8747943562294
"upper","MIT_n_m_HD-HR_6","MIT","north","medium","HD-HR",6,"winterwheat",246.32,90,191.56,182,709.88,5.30215132386294,0.945532171832113,0.109915882331798,74,5.08671619449262,5.51758645323327,303.187301183105,170.828563293505,19.8584171128691,74,264.264803641881,342.109798724328,117.969739736341,1.20186556587873,0.139714034120907,74,117.695900229464,118.243579243218,59.6084601690753,0.529707853654183,0.0615772872113553,74,59.487768686141,59.7291516520095,177.578199905416,1.73146888593803,0.201279169548687,74,177.183692733101,177.972707077732,-100.862698816895,170.828563293505,19.8584171128691,74,-139.785196358119,-61.940201275672
"lower","MIT_n_l_HD-HR_1","MIT","north","light","HD-HR",1,"setaside",0,0,19.93,2,21.93,0,0,0,74,0,0,150.07,0,0,74,150.07,150.07,33,0,0,74,33,33,18,0,0,74,18,18,51,5.05859180085893e-15,5.88049352218695e-16,74,51,51,-510.055,7.71732142650543,0.89712039325834,74,-511.813355970786,-508.296644029214
"lower","MIT_n_l_HD-HR_2","MIT","north","light","HD-HR",2,"sosr",114.54,36.67,10.21,140,301.42,2.09,1.72387246825033e-16,2.0039610392958e-17,74,2.09,2.09,384.73,3.32650947700957e-14,3.86698871961299e-15,74,384.73,384.73,157,1.4499918645015e-14,1.68558130446048e-15,74,157,157,80,6.22332937841318e-15,7.23447345365573e-16,74,80,80,237,2.28053999993383e-14,2.65107390053138e-15,74,237,237,-139.938746283888,16.2694108949758,1.8912806002939,74,-143.645656260464,-136.231836307312
"lower","MIT_n_l_HD-HR_3","MIT","north","light","HD-HR",3,"springbarley",134.4,76,88.21,151,449.61,5.08,6.14996733288299e-16,7.14919180799272e-17,74,5.08,5.08,577.05,6.91402011124793e-14,8.03738512159851e-15,74,577.05,577.05,106,1.16427831695335e-14,1.35344605186455e-15,74,106,106,53,5.82139158476674e-15,6.76723025932274e-16,74,53,53,159,2.05059816010868e-14,2.38377194125054e-15,74,159,159,314.15,6.75207679448435e-14,7.84912983975742e-15,74,314.15,314.15
