"sensanaly","ID","scenario","region","soiltype","initdenres","year","crop","ww_yield_mean","ww_yield_sd","ww_yield_se","ww_yield_n","ww_yield_ci_l","ww_yield_ci_u","prod_cost_mean","prod_cost_sd","prod_cost_se","prod_cost_n","prod_cost_ci_l","prod_cost_ci_u"
"lower","CWW_e_h_LD-HR_2","CWW","east","heavy","LD-HR",2,"winterwheat",8.05091429940446,0.0071151235471854,0.00116971910570978,37,8.04862164995727,8.05320694885165,0.0143734030683059,0.0106819233120039,0.00175609737496693,37,0.0109314522133708,0.0178153539232411
"lower","CWW_e_h_LD-HR_3","CWW","east","heavy","LD-HR",3,"winterwheat",7.92858450608895,0.0329036760484058,0.00540933102098146,37,7.91798221728783,7.93918679489007,7.92858450608895,0.0329036760484058,0.00540933102098146,37,7.91798221728783,7.93918679489007
"lower","CWW_e_h_LD-HR_4","CWW","east","heavy","LD-HR",4,"winterwheat",7.54418112778303,0.0568288775200552,0.00934260991399727,37,7.5258696123516,7.56249264321447,-1.23811948334184,0.0786198967893452,0.0129250314142201,37,-1.26345254491371,-1.21278642176997
"lower","CWW_e_h_LD-HR_5","CWW","east","heavy","LD-HR",5,"winterwheat",7.52776215722003,0.0722344245249978,0.0118752662404949,37,7.50448663538866,7.5510376790514,-0.0612606537252933,0.0692512844851015,0.0113848410389459,37,-0.0835749421616272,-0.0389463652889593
"lower","CWW_e_h_LD-HR_6","CWW","east","heavy","LD-HR",6,"winterwheat",7.34330893741203,0.0776160056876683,0.0127599927337395,37,7.3182993516539,7.36831852317016,7.34330893741203,0.0776160056876683,0.0127599927337395,37,7.3182993516539,7.36831852317016
"lower","CWW_e_m_LD-HR_1","CWW","east","medium","LD-HR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"lower","CWW_e_m_LD-HR_2","CWW","east","medium","LD-HR",2,"winterwheat",7.11065349294603,0.0239416755690555,0.00393598721794613,37,7.10293895799886,7.11836802789321,0.0353273132994471,0.0304321212440937,0.00500300991408285,37,0.0255214138678447,0.0451332127310495
"lower","CWW_e_m_LD-HR_3","CWW","east","medium","LD-HR",3,"winterwheat",6.90920130753708,0.120801354703794,0.0198596203784191,37,6.87027645159538,6.94812616347878,6.90920130753708,0.120801354703794,0.0198596203784191,37,6.87027645159538,6.94812616347878
"lower","CWW_e_m_LD-HR_4","CWW","east","medium","LD-HR",4,"winterwheat",6.51315258002917,0.17032839249735,0.0280018152359137,37,6.45826902216678,6.56803613789156,-1.01339784197656,0.131219360678641,0.021572330010425,37,-1.05567960879699,-0.971116075156128
"lower","CWW_e_m_LD-HR_5","CWW","east","medium","LD-HR",5,"winterwheat",6.4729951258282,0.189486782291833,0.0311514351165281,37,6.41193831299981,6.5340519386566,-0.172146087622538,0.158854070365627,0.0261154482974431,37,-0.223332366285527,-0.12095980895955
"lower","CWW_e_m_LD-HR_6","CWW","east","medium","LD-HR",6,"winterwheat",6.30560483974759,0.190211076692831,0.031270508382563,37,6.24431464331777,6.36689503617741,6.30560483974759,0.190211076692831,0.031270508382563,37,6.24431464331777,6.36689503617741
"lower","CWW_e_l_LD-HR_1","CWW","east","light","LD-HR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"lower","CWW_e_l_LD-HR_2","CWW","east","light","LD-HR",2,"winterwheat",5.80317372240259,0.0195252499786471,0.00320993132337354,37,5.79688225700878,5.8094651877964,0.0267795365322855,0.0238625591753722,0.00392298056294536,37,0.0190904946289126,0.0344685784356584
"lower","CWW_e_l_LD-HR_3","CWW","east","light","LD-HR",3,"winterwheat",5.63883601779723,0.0985176096613469,0.0161961952600699,37,5.60709147508749,5.67058056050697,5.63883601779723,0.0985176096613469,0.0161961952600699,37,5.60709147508749,5.67058056050697
"lower","CWW_e_l_LD-HR_4","CWW","east","light","LD-HR",4,"winterwheat",5.31565841478107,0.138908591939586,0.0228364318428811,37,5.27089900836902,5.36041782119312,-0.852582017898768,0.101928935341797,0.0167570137473047,37,-0.885425764843485,-0.819738270954051
"lower","CWW_e_l_LD-HR_5","CWW","east","light","LD-HR",5,"winterwheat",5.2829086463065,0.154532909830233,0.0254050538814404,37,5.23311474069887,5.33270255191412,-0.146550923112146,0.12945528776064,0.0212823182091728,37,-0.188264266802125,-0.104837579422168
"lower","CWW_e_l_LD-HR_6","CWW","east","light","LD-HR",6,"winterwheat",5.14630297610483,0.155123596526192,0.0255021621760708,37,5.09631873823973,5.19628721396993,5.14630297610483,0.155123596526192,0.0255021621760708,37,5.09631873823973,5.19628721396993
"lower","CWW_n_h_MD-LR_1","CWW","north","heavy","MD-LR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"lower","CWW_n_h_MD-LR_2","CWW","north","heavy","MD-LR",2,"winterwheat",8.02293252604858,0.0256142380334791,0.00421095479330233,37,8.0146790546537,8.03118599744345,0.041888011488748,0.0377026838421264,0.00619828304233964,37,0.0297393767257623,0.0540366462517337
"lower","CWW_n_h_MD-LR_3","CWW","north","heavy","MD-LR",3,"winterwheat",7.9033045044352,0.0655049714405953,0.0107689509683002,37,7.88219736053733,7.92441164833307,7.9033045044352,0.0655049714405953,0.0107689509683002,37,7.88219736053733,7.92441164833307
"lower","CWW_n_h_MD-LR_4","CWW","north","heavy","MD-LR",4,"winterwheat",7.52938351269258,0.0909678658707305,0.0149550250264777,37,7.50007166364068,7.55869536174447,-1.25457458094233,0.0818804281790031,0.0134610594727572,37,-1.28095825750893,-1.22819090437572
"lower","CWW_n_h_MD-LR_5","CWW","north","heavy","MD-LR",5,"winterwheat",7.51954425721346,0.105663316618586,0.0173709422474209,37,7.48549721040852,7.55359130401841,-0.0714001602708658,0.0925776885834236,0.0152196782501856,37,-0.10123072964123,-0.041569590900502
"lower","CWW_n_h_MD-LR_6","CWW","north","heavy","MD-LR",6,"winterwheat",7.3388044386546,0.109025287057502,0.0179236467829292,37,7.30367409096006,7.37393478634914,7.3388044386546,0.109025287057502,0.0179236467829292,37,7.30367409096006,7.37393478634914
"lower","CWW_n_m_MD-LR_1","CWW","north","medium","MD-LR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"lower","CWW_n_m_MD-LR_2","CWW","north","medium","MD-LR",2,"winterwheat",7.1209568245396,0.0168333026380065,0.00276737790669287,37,7.11553276384248,7.12638088523671,0.0256244495227087,0.0243408997592116,0.00400161927051561,37,0.0177812757524981,0.0334676232929193
"lower","CWW_n_m_MD-LR_3","CWW","north","medium","MD-LR",3,"winterwheat",7.02746389995148,0.0389268575741363,0.00639953596416788,37,7.01492080946171,7.04000699044125,7.02746389995148,0.0389268575741363,0.00639953596416788,37,7.01492080946171,7.04000699044125
"lower","CWW_n_m_MD-LR_4","CWW","north","medium","MD-LR",4,"winterwheat",6.70277652898413,0.0528023983043146,0.00868066080852343,37,6.68576243379943,6.71979062416884,-1.14209454291332,0.0479996011313157,0.00789108581704939,37,-1.15756107111474,-1.1266280147119
"lower","CWW_n_m_MD-LR_5","CWW","north","medium","MD-LR",5,"winterwheat",6.69791948723561,0.0614036447569815,0.0100946970149057,37,6.67813388108639,6.71770509338482,-0.0393844031710919,0.0543374029574373,0.00893301401900581,37,-0.0568931106483433,-0.0218756956938405
"lower","CWW_n_m_MD-LR_6","CWW","north","medium","MD-LR",6,"winterwheat",6.53840322597953,0.0635873758302124,0.0104537001918921,37,6.51791397360343,6.55889247835564,6.53840322597953,0.0635873758302124,0.0104537001918921,37,6.51791397360343,6.55889247835564
"lower","CWW_n_l_MD-LR_1","CWW","north","light","MD-LR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"lower","CWW_n_l_MD-LR_2","CWW","north","light","MD-LR",2,"winterwheat",5.81157643943035,0.0137281303067237,0.00225689072002135,37,5.80715293361911,5.81599994524159,0.0194083276765807,0.0190043332891871,0.00312429314715584,37,0.0132847131081553,0.0255319422450062
"lower","CWW_n_l_MD-LR_3","CWW","north","light","MD-LR",3,"winterwheat",5.73528318054295,0.0317461751090043,0.00521903903873886,37,5.72505386402702,5.74551249705888,5.73528318054295,0.0317461751090043,0.00521903903873886,37,5.72505386402702,5.74551249705888
"lower","CWW_n_l_MD-LR_4","CWW","north","light","MD-LR",4,"winterwheat",5.47030318868609,0.0430621500734216,0.00707937386326182,37,5.45642761591409,5.48417876145808,-0.94333592243281,0.0351979178548023,0.00578650205058665,37,-0.95467746645196,-0.93199437841366
"lower","CWW_n_l_MD-LR_5","CWW","north","light","MD-LR",5,"winterwheat",5.46634210609506,0.0500767588309363,0.00823256843934053,37,5.45020627195395,5.48247794023617,-0.0332128183430564,0.0447981824706655,0.00736477583129802,37,-0.0476477789724005,-0.0187778577137123
"lower","CWW_n_l_MD-LR_6","CWW","north","light","MD-LR",6,"winterwheat",5.33615797070176,0.0518576657256101,0.00852534772931003,37,5.31944828915231,5.3528676522512,5.33615797070176,0.0518576657256101,0.00852534772931003,37,5.31944828915231,5.3528676522512
"lower","CWW_c_h_MD-LR_1","CWW","central","heavy","MD-LR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"lower","CWW_c_h_MD-LR_2","CWW","central","heavy","MD-LR",2,"winterwheat",8.0235839146927,0.0253612570674896,0.00416936497868612,37,8.01541195933447,8.03175587005092,0.0425394001328657,0.0380188477009126,0.00625026006054665,37,0.0302888904141943,0.0547899098515371
"lower","CWW_c_h_MD-LR_3","CWW","central","heavy","MD-LR",3,"winterwheat",7.90479592329177,0.0642659213372305,0.0105652523860864,37,7.88408802861504,7.9255038179685,7.90479592329177,0.0642659213372305,0.0105652523860864,37,7.88408802861504,7.9255038179685
"lower","CWW_c_h_MD-LR_4","CWW","central","heavy","MD-LR",4,"winterwheat",7.53135072655163,0.0891102507860397,0.0146496349877513,37,7.50263744197563,7.56006401112762,-1.25260736708328,0.0815072610754906,0.013399711178844,37,-1.27887080099381,-1.22634393317274
"lower","CWW_c_h_MD-LR_5","CWW","central","heavy","MD-LR",5,"winterwheat",7.5217824328487,0.10349113905169,0.0170138384551757,37,7.48843530947656,7.55512955622085,-0.0691619846356247,0.0902288992594444,0.0148335396639298,37,-0.0982357223769271,-0.0400882468943224
"lower","CWW_c_h_MD-LR_6","CWW","central","heavy","MD-LR",6,"winterwheat",7.34110784442069,0.10676189852467,0.017551548000253,37,7.30670681034019,7.37550887850118,7.34110784442069,0.10676189852467,0.017551548000253,37,7.30670681034019,7.37550887850118
"lower","CWW_c_m_MD-LR_1","CWW","central","medium","MD-LR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"lower","CWW_c_m_MD-LR_2","CWW","central","medium","MD-LR",2,"winterwheat",7.12137404318731,0.016650789760281,0.00273737297442461,37,7.11600879215743,7.12673929421718,0.0260416681704182,0.0245867668429436,0.00404203957009286,37,0.0181192706130361,0.0339640657278002
"lower","CWW_c_m_MD-LR_3","CWW","central","medium","MD-LR",3,"winterwheat",7.02837317391326,0.0381456532548478,0.00627110676519829,37,7.01608180465347,7.04066454317305,7.02837317391326,0.0381456532548478,0.00627110676519829,37,7.01608180465347,7.04066454317305
"lower","CWW_c_m_MD-LR_4","CWW","central","medium","MD-LR",4,"winterwheat",6.70397673372787,0.0516107934791168,0.00848476218199274,37,6.68734659985117,6.72060686760458,-1.14089433816957,0.0479894724737363,0.00788942067600057,37,-1.15635760269454,-1.12543107364461
"lower","CWW_c_m_MD-LR_5","CWW","central","medium","MD-LR",5,"winterwheat",6.69930114329832,0.0599710655558238,0.00985918244500062,37,6.67997714570612,6.71862514089052,-0.0380027471083759,0.0527941057031791,0.00867929751329463,37,-0.0550141702344334,-0.0209913239823184
"lower","CWW_c_m_MD-LR_6","CWW","central","medium","MD-LR",6,"winterwheat",6.53983817407833,0.0620639767712225,0.0102032549293322,37,6.51983979441684,6.55983655373982,6.53983817407833,0.0620639767712225,0.0102032549293322,37,6.51983979441684,6.55983655373982
"lower","CWW_c_l_MD-LR_1","CWW","central","light","MD-LR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"lower","CWW_c_l_MD-LR_2","CWW","central","light","MD-LR",2,"winterwheat",5.81191669541489,0.0135792848530447,0.00223242067817153,37,5.80754115088567,5.81629223994411,0.0197485836611206,0.0192053052642728,0.0031573327363367,37,0.0135602114979006,0.0259369558243405
"lower","CWW_c_l_MD-LR_3","CWW","central","light","MD-LR",3,"winterwheat",5.73602472435645,0.0311090764408468,0.00511430066288016,37,5.7260006950572,5.74604875365569,5.73602472435645,0.0311090764408468,0.00511430066288016,37,5.7260006950572,5.74604875365569
"lower","CWW_c_l_MD-LR_4","CWW","central","light","MD-LR",4,"winterwheat",5.47128199643827,0.0420903558470466,0.00691961187657659,37,5.45771955716018,5.48484443571636,-0.942357114680631,0.0351485432635161,0.00577838491778058,37,-0.953682749119481,-0.931031480241781
"lower","CWW_c_l_MD-LR_5","CWW","central","light","MD-LR",5,"winterwheat",5.46746889356368,0.0489084418125164,0.00804049830466069,37,5.45170951688655,5.48322827024082,-0.0320860308744336,0.043555732325161,0.00716051828559968,37,-0.046120646714209,-0.0180514150346582
"lower","CWW_c_l_MD-LR_6","CWW","central","light","MD-LR",6,"winterwheat",5.33732821963669,0.0506152820270164,0.00832110110741654,37,5.32101886146616,5.35363757780723,5.33732821963669,0.0506152820270164,0.00832110110741654,37,5.32101886146616,5.35363757780723
"lower","CWW_e_h_MD-LR_1","CWW","east","heavy","MD-LR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"lower","CWW_e_h_MD-LR_2","CWW","east","heavy","MD-LR",2,"winterwheat",8.05493635415955,0.00514826061280518,0.000846368831129229,37,8.05327747125054,8.05659523706857,0.0104543292320347,0.00887281706784756,0.00145868214049983,37,0.00759531223665505,0.0133133462274144
"lower","CWW_e_h_MD-LR_3","CWW","east","heavy","MD-LR",3,"winterwheat",7.9661077340393,0.00686721078428692,0.0011289624985492,37,7.96389496754214,7.96832050053645,7.9661077340393,0.00686721078428692,0.0011289624985492,37,7.96389496754214,7.96832050053645
"lower","CWW_e_h_MD-LR_4","CWW","east","heavy","MD-LR",4,"winterwheat",7.60816939351219,0.0074935785488617,0.00123193672472601,37,7.60575479753173,7.61058398949265,-1.32685122522523,0.0156421248006636,0.00257154947653312,37,-1.33189146219924,-1.32181098825123
"lower","CWW_e_h_MD-LR_5","CWW","east","heavy","MD-LR",5,"winterwheat",7.60810176913163,0.00797763583741924,0.00131151525276265,37,7.60553119923622,7.61067233902705,-0.00578443063339668,0.00727219617658462,0.0011955416869164,37,-0.00812769233975283,-0.00344116892704053
"lower","CWW_e_h_MD-LR_6","CWW","east","heavy","MD-LR",6,"winterwheat",7.42911745282087,0.0079238387335385,0.0013026710633647,37,7.42656421753668,7.43167068810506,7.42911745282087,0.0079238387335385,0.0013026710633647,37,7.42656421753668,7.43167068810506
"lower","CWW_e_m_MD-LR_1","CWW","east","medium","MD-LR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"lower","CWW_e_m_MD-LR_2","CWW","east","medium","MD-LR",2,"winterwheat",7.12137404318731,0.016650789760281,0.00273737297442461,37,7.11600879215743,7.12673929421718,0.0260416681704182,0.0245867668429436,0.00404203957009286,37,0.0181192706130361,0.0339640657278002
"lower","CWW_e_m_MD-LR_3","CWW","east","medium","MD-LR",3,"winterwheat",7.02837317391326,0.0381456532548478,0.00627110676519829,37,7.01608180465347,7.04066454317305,7.02837317391326,0.0381456532548478,0.00627110676519829,37,7.01608180465347,7.04066454317305
"lower","CWW_e_m_MD-LR_4","CWW","east","medium","MD-LR",4,"winterwheat",6.70397673372787,0.0516107934791168,0.00848476218199274,37,6.68734659985117,6.72060686760458,-1.14089433816957,0.0479894724737363,0.00788942067600057,37,-1.15635760269454,-1.12543107364461
"lower","CWW_e_m_MD-LR_5","CWW","east","medium","MD-LR",5,"winterwheat",6.69930114329832,0.0599710655558238,0.00985918244500062,37,6.67997714570612,6.71862514089052,-0.0380027471083759,0.0527941057031791,0.00867929751329463,37,-0.0550141702344334,-0.0209913239823184
"lower","CWW_e_m_MD-LR_6","CWW","east","medium","MD-LR",6,"winterwheat",6.53983817407833,0.0620639767712225,0.0102032549293322,37,6.51983979441684,6.55983655373982,6.53983817407833,0.0620639767712225,0.0102032549293322,37,6.51983979441684,6.55983655373982
"lower","CWW_e_l_MD-LR_1","CWW","east","light","MD-LR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"lower","CWW_e_l_MD-LR_2","CWW","east","light","MD-LR",2,"winterwheat",5.81191669541489,0.0135792848530447,0.00223242067817153,37,5.80754115088567,5.81629223994411,0.0197485836611206,0.0192053052642728,0.0031573327363367,37,0.0135602114979006,0.0259369558243405
"lower","CWW_e_l_MD-LR_3","CWW","east","light","MD-LR",3,"winterwheat",5.73602472435645,0.0311090764408468,0.00511430066288016,37,5.7260006950572,5.74604875365569,5.73602472435645,0.0311090764408468,0.00511430066288016,37,5.7260006950572,5.74604875365569
"lower","CWW_e_l_MD-LR_4","CWW","east","light","MD-LR",4,"winterwheat",5.47128199643827,0.0420903558470466,0.00691961187657659,37,5.45771955716018,5.48484443571636,-0.942357114680631,0.0351485432635161,0.00577838491778058,37,-0.953682749119481,-0.931031480241781
"lower","CWW_e_l_MD-LR_5","CWW","east","light","MD-LR",5,"winterwheat",5.46746889356368,0.0489084418125164,0.00804049830466069,37,5.45170951688655,5.48322827024082,-0.0320860308744336,0.043555732325161,0.00716051828559968,37,-0.046120646714209,-0.0180514150346582
"lower","CWW_e_l_MD-LR_6","CWW","east","light","MD-LR",6,"winterwheat",5.33732821963669,0.0506152820270164,0.00832110110741654,37,5.32101886146616,5.35363757780723,5.33732821963669,0.0506152820270164,0.00832110110741654,37,5.32101886146616,5.35363757780723
"lower","CWW_n_h_MD-HR_1","CWW","north","heavy","MD-HR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"lower","CWW_n_h_MD-HR_2","CWW","north","heavy","MD-HR",2,"winterwheat",7.89831108992874,0.0855619217876533,0.0140662932937904,37,7.87074115507291,7.92588102478457,0.110919755984857,0.0732146393724061,0.0120364125687505,37,0.0873283873501058,0.134511124619608
"lower","CWW_n_h_MD-HR_3","CWW","north","heavy","MD-HR",3,"winterwheat",7.64076256082889,0.189489228896463,0.0311518373358516,37,7.57970495965062,7.70182016200716,7.64076256082889,0.189489228896463,0.0311518373358516,37,7.57970495965062,7.70182016200716
"lower","CWW_n_h_MD-HR_4","CWW","north","heavy","MD-HR",4,"winterwheat",7.21225418047494,0.223338874174921,0.0367166847402757,37,7.140289478384,7.28421888256589,-1.11635834921715,0.179462339496698,0.0295034268727073,37,-1.17418506588766,-1.05853163254665
"lower","CWW_n_h_MD-HR_5","CWW","north","heavy","MD-HR",5,"winterwheat",7.17763363520362,0.234445935590319,0.0385426743889055,37,7.10208999340137,7.25317727700588,-0.243967624560106,0.194237027735089,0.0319323706568512,37,-0.306555071047534,-0.181380178072678
"lower","CWW_n_h_MD-HR_6","CWW","north","heavy","MD-HR",6,"winterwheat",6.99766854565417,0.231044381682805,0.0379834623712456,37,6.92322095940653,7.07211613190181,6.99766854565417,0.231044381682805,0.0379834623712456,37,6.92322095940653,7.07211613190181
"lower","CWW_n_m_MD-HR_1","CWW","north","medium","MD-HR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"lower","CWW_n_m_MD-HR_2","CWW","north","medium","MD-HR",2,"winterwheat",7.03950107184681,0.0593299818632747,0.00975378893516758,37,7.02038364553389,7.05861849815974,0.0781377036189609,0.0562063890783436,0.00924027344457058,37,0.0600267676676025,0.0962486395703192
"lower","CWW_n_m_MD-HR_3","CWW","north","medium","MD-HR",3,"winterwheat",6.85205905070041,0.141295053435929,0.0232287636961231,37,6.80653067385601,6.89758742754481,6.85205905070041,0.141295053435929,0.0232287636961231,37,6.80653067385601,6.89758742754481
"lower","CWW_n_m_MD-HR_4","CWW","north","medium","MD-HR",4,"winterwheat",6.48446280858622,0.176737079833383,0.0290553969439142,37,6.42751423057615,6.54141138659629,-1.02333793181041,0.137886722420723,0.0226684375288217,37,-1.0677680693669,-0.978907794253921
"lower","CWW_n_m_MD-HR_5","CWW","north","medium","MD-HR",5,"winterwheat",6.4580664533506,0.191420960625596,0.0314694120758666,37,6.3963864056819,6.5197465010193,-0.184528016638947,0.162060063956909,0.0266425103971573,37,-0.236747337017375,-0.132308696260518
