"imp","ID","scenario","initdenres","initcondit","region","soiltype","year","crop","wtd_yield","ww_yield","wtd_prod_cost_ww"
5,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
6,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
7,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
8,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
9,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
10,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
11,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
12,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
13,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
14,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
15,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
16,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
17,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
18,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
19,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
20,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
21,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
22,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
23,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
24,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
25,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
26,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
27,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
28,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
29,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
30,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
31,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
32,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
33,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
34,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
35,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
36,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
37,"MIT_c_m_VD-HR_6","MIT","VD-HR","c_m_VD-HR","central","medium",6,"wosr",2.86,0,0
1,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
2,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
3,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
4,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
5,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
6,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
7,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
8,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
9,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
10,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
11,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
12,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
13,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
14,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
15,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
16,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
17,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
18,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
19,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
20,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
21,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
22,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
23,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
24,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
25,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
26,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
27,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
28,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
29,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
30,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
31,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
32,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
33,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
34,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
35,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
36,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
37,"MIT_c_l_VD-HR_1","MIT","VD-HR","c_l_VD-HR","central","light",1,"winterwheat",6.064,6.064,0.223
1,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.31553988641715
2,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.22088097476875
3,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.12393635244417
4,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-4.7788245612816
5,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.07883020714817
6,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.02177136279743
7,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.1762045717062
8,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-4.83744134844381
9,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.1690724199038
10,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-4.96481380232531
11,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-4.90030037499234
12,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.48326454591867
13,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.20322532302028
14,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.17611374449195
15,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.02042934698348
16,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-4.95216777780039
17,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-4.94794953864156
18,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.11474677365465
19,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.09600709014452
20,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-4.89216274154642
21,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-4.90938775867522
22,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.13069171842534
23,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.07638018399476
24,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.1677096343018
25,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.3898049627649
26,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.17656467881907
27,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.45777824152832
28,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-4.9507262599045
29,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.25489335166099
30,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.29878587834472
31,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.06602510530182
32,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.21214090946509
33,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.13689728258715
34,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.15261454685152
35,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.02994050840127
36,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.30660020934516
37,"MIT_c_l_VD-HR_2","MIT","VD-HR","c_l_VD-HR","central","light",2,"springbarley",4.7793,0,-5.05490623429566
1,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
2,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
3,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
4,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
5,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
6,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
7,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
8,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
9,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
10,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
11,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
12,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
13,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
14,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
15,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
16,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
17,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
18,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
19,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
20,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
21,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
22,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
23,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
24,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
25,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
26,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
27,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
28,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
29,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
30,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
31,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
32,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
33,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
34,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
35,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
36,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
37,"MIT_c_l_VD-HR_3","MIT","VD-HR","c_l_VD-HR","central","light",3,"driedpeas",4.36,0,0
1,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.15261767605761,6.15261767605761,0.279705936893157
2,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.18376723627773,6.18376723627773,0.244325511929651
3,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.52470777112726,6.52470777112726,0.58536801470596
4,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.25045148312865,6.25045148312865,0.814014767420332
5,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.32540926014331,6.32540926014331,0.649803403772352
6,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.41251545088397,6.41251545088397,0.632195042468759
7,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.61710186269084,6.61710186269084,0.696818705655861
8,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.25199299692311,6.25199299692311,0.870023758733235
9,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.41793785961261,6.41793785961261,0.88231602407657
10,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.1201639468021,6.1201639468021,0.456939750085039
11,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.21984327957325,6.21984327957325,0.85706668869565
12,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.66808304800375,6.66808304800375,0.867683926743571
13,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.60044045257995,6.60044045257995,0.937383596296085
14,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.62123422759938,6.62123422759938,0.80234676325497
15,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.39967071310563,6.39967071310563,0.959861676353579
16,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.33386632768316,6.33386632768316,0.752732332992283
17,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.41671803187472,6.41671803187472,0.834302534508821
18,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.45892788279051,6.45892788279051,0.84013337228359
19,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.60267297329296,6.60267297329296,0.826185233247967
20,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.44058223600762,6.44058223600762,1.00713312450119
21,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.55778355649892,6.55778355649892,1.15482712610852
22,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.58386509822186,6.58386509822186,1.1292903663811
23,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.4069629408257,6.4069629408257,1.03683806878443
24,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.56466025981767,6.56466025981767,1.05179327176698
25,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.6570927345558,6.6570927345558,1.00880063338464
26,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.64054805034633,6.64054805034633,1.03384073438533
27,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.64806873457104,6.64806873457104,1.03909951457629
28,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.52941535697729,6.52941535697729,1.06128552260301
29,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.62991176661437,6.62991176661437,0.975141952582283
30,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.63874928637322,6.63874928637322,0.674875305231131
31,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.62228127214844,6.62228127214844,1.20384180233766
32,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.49085497890989,6.49085497890989,0.893895960167016
33,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.63654378358987,6.63654378358987,0.91029765440466
34,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.54432332421479,6.54432332421479,1.13157371863471
35,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.60295943351843,6.60295943351843,0.999427920551345
36,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.59048768114303,6.59048768114303,0.916979502640601
37,"MIT_c_l_VD-HR_4","MIT","VD-HR","c_l_VD-HR","central","light",4,"winterwheat",6.43965301569005,6.43965301569005,0.931862447750988
1,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.17827317594996
2,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.17328491254361
3,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.27970314612038
4,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.00169494310836
5,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.12163860054552
6,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.17327406855636
7,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.21365555265767
8,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.00130739885164
9,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.1243614443434
10,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.16323009592172
11,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.09484042643176
12,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.33214425006978
13,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.27562477999737
14,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.22788867917638
15,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.18038238068694
16,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.13211784263116
17,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.24113918374171
18,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.23800791770852
19,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.18953463024405
20,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.12305700747658
21,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.18661021268864
22,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.26006939814313
23,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.26469927468899
24,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.26564034741727
25,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.31711517139452
26,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.28626947023552
27,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.32930248238439
28,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.16846217061763
29,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.33580937469425
30,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.30011110098397
31,"MIT_c_l_VD-HR_5","MIT","VD-HR","c_l_VD-HR","central","light",5,"springbarley",4.7793,0,-5.27751022694395
